10	8	2	2	8	9
10	8	2	2	12	7
10	8	2	2	12	8
10	8	2	2	12	9
10	8	2	4	11	7
10	8	2	4	11	8
10	8	2	4	11	9
10	8	2	4	8	7
10	8	2	4	8	8
10	8	2	4	8	9
10	8	2	4	12	7
10	8	2	4	12	8
10	8	2	4	12	9
10	8	2	6	11	7
10	8	2	6	11	8
10	8	2	6	11	9
10	8	2	6	8	7
10	8	2	6	8	8
10	8	2	6	8	9
10	8	2	6	12	7
10	8	2	6	12	8
10	8	2	6	12	9
10	8	3	2	11	7
10	8	3	2	11	8
10	8	3	2	11	9
10	8	3	2	8	7
10	8	3	2	8	8
10	8	3	2	8	9
10	8	3	2	12	7
10	8	3	2	12	8
10	8	3	2	12	9
10	8	3	4	11	7
10	8	3	4	11	8
10	8	3	4	11	9
10	8	3	4	8	7
10	8	3	4	8	8
10	8	3	4	8	9
10	8	3	4	12	7
10	8	3	4	12	8
10	8	3	4	12	9
10	8	3	6	11	7
10	8	3	6	11	8
10	8	3	6	11	9
10	8	3	6	8	7
10	8	3	6	8	8
10	8	3	6	8	9
10	8	3	6	12	7
10	8	3	6	12	8
10	8	3	6	12	9
10	8	4	2	11	7
10	8	4	2	11	8
10	8	4	2	11	9
10	8	4	2	8	7
10	8	4	2	8	8
10	8	4	2	8	9
10	8	4	2	12	7
10	8	4	2	12	8
10	8	4	2	12	9
10	8	4	4	11	7
10	8	4	4	11	8
10	8	4	4	11	9
10	8	4	4	8	7
10	8	4	4	8	8
10	8	4	4	8	9
10	8	4	4	12	7
10	8	4	4	12	8
10	8	4	4	12	9
10	8	4	6	11	7
10	8	4	6	11	8
10	8	4	6	11	9
10	8	4	6	8	7
10	8	4	6	8	8
10	8	4	6	8	9
10	8	4	6	12	7
10	8	4	6	12	8
10	8	4	6	12	9
10	8	5	2	11	7
10	8	5	2	11	8
10	8	5	2	11	9
10	8	5	2	8	7
10	8	5	2	8	8
10	8	5	2	8	9
10	8	5	2	12	7
10	8	5	2	12	8
10	8	5	2	12	9
10	8	5	4	11	7
10	8	5	4	11	8
10	8	5	4	11	9
10	8	5	4	8	7
10	8	5	4	8	8
10	8	5	4	8	9
10	8	5	4	12	7
10	8	5	4	12	8
10	8	5	4	12	9
10	8	5	6	11	7
10	8	5	6	11	8
10	8	5	6	11	9
10	8	5	6	8	7
10	8	5	6	8	8
10	8	5	6	8	9
10	8	5	6	12	7
10	8	5	6	12	8
10	8	5	6	12	9
10	7	2	2	11	7
10	7	2	2	11	8
10	7	2	2	11	9
10	7	2	2	8	7
10	7	2	2	8	8
10	7	2	2	8	9
10	7	2	2	12	7
10	7	2	2	12	8
10	7	2	2	12	9
10	7	2	4	11	7
10	7	2	4	11	8
10	7	2	4	11	9
10	7	2	4	8	7
10	7	2	4	8	8
10	7	2	4	8	9
10	7	2	4	12	7
10	7	2	4	12	8
10	7	2	4	12	9
10	7	2	6	11	7
10	7	2	6	11	8
10	7	2	6	11	9
10	7	2	6	8	7
10	7	2	6	8	8
10	7	2	6	8	9
10	7	2	6	12	7
10	7	2	6	12	8
10	7	2	6	12	9
10	7	3	2	11	7
10	7	3	2	11	8
10	7	3	2	11	9
10	7	3	2	8	7
10	7	3	2	8	8
10	7	3	2	8	9
10	7	3	2	12	7
10	7	3	2	12	8
10	7	3	2	12	9
10	7	3	4	11	7
10	7	3	4	11	8
10	7	3	4	11	9
10	7	3	4	8	7
10	7	3	4	8	8
10	7	3	4	8	9
10	7	3	4	12	7
10	7	3	4	12	8
10	7	3	4	12	9
10	7	3	6	11	7
10	7	3	6	11	8
10	7	3	6	11	9
10	7	3	6	8	7
10	7	3	6	8	8
10	7	3	6	8	9
10	7	3	6	12	7
10	7	3	6	12	8
10	7	3	6	12	9
10	7	4	2	11	7
10	7	4	2	11	8
10	7	4	2	11	9
10	7	4	2	8	7
10	7	4	2	8	8
10	7	4	2	8	9
10	7	4	2	12	7
10	7	4	2	12	8
10	7	4	2	12	9
10	7	4	4	11	7
10	7	4	4	11	8
10	7	4	4	11	9
10	7	4	4	8	7
10	7	4	4	8	8
10	7	4	4	8	9
10	7	4	4	12	7
10	7	4	4	12	8
10	7	4	4	12	9
10	7	4	6	11	7
10	7	4	6	11	8
10	7	4	6	11	9
10	7	4	6	8	7
10	7	4	6	8	8
10	7	4	6	8	9
10	7	4	6	12	7
10	7	4	6	12	8
10	7	4	6	12	9
10	7	5	2	11	7
10	7	5	2	11	8
10	7	5	2	11	9
10	7	5	2	8	7
10	7	5	2	8	8
10	7	5	2	8	9
10	7	5	2	12	7
10	7	5	2	12	8
10	7	5	2	12	9
10	7	5	4	11	7
10	7	5	4	11	8
10	7	5	4	11	9
10	7	5	4	8	7
10	7	5	4	8	8
10	7	5	4	8	9
10	7	5	4	12	7
10	7	5	4	12	8
10	7	5	4	12	9
10	7	5	6	11	7
10	7	5	6	11	8
10	7	5	6	11	9
10	7	5	6	8	7
10	7	5	6	8	8
10	7	5	6	8	9
10	7	5	6	12	7
10	7	5	6	12	8
10	7	5	6	12	9
9	10	2	2	11	7
9	10	2	2	11	8
9	10	2	2	11	9
9	10	2	2	8	7
9	10	2	2	8	8
9	10	2	2	8	9
9	10	2	2	12	7
9	10	2	2	12	8
9	10	2	2	12	9
9	10	2	4	11	7
9	10	2	4	11	8
9	10	2	4	11	9
9	10	2	4	8	7
9	10	2	4	8	8
9	10	2	4	8	9
9	10	2	4	12	7
9	10	2	4	12	8
9	10	2	4	12	9
9	10	2	6	11	7
9	10	2	6	11	8
9	10	2	6	11	9
9	10	2	6	8	7
9	10	2	6	8	8
9	10	2	6	8	9
9	10	2	6	12	7
9	10	2	6	12	8
9	10	2	6	12	9
9	10	3	2	11	7
9	10	3	2	11	8
9	10	3	2	11	9
9	10	3	2	8	7
9	10	3	2	8	8
9	10	3	2	8	9
9	10	3	2	12	7
9	10	3	2	12	8
9	10	3	2	12	9
9	10	3	4	11	7
9	10	3	4	11	8
9	10	3	4	11	9
9	10	3	4	8	7
9	10	3	4	8	8
9	10	3	4	8	9
9	10	3	4	12	7
9	10	3	4	12	8
9	10	3	4	12	9
9	10	3	6	11	7
9	10	3	6	11	8
9	10	3	6	11	9
9	10	3	6	8	7
9	10	3	6	8	8
9	10	3	6	8	9
9	10	3	6	12	7
9	10	3	6	12	8
9	10	3	6	12	9
9	10	4	2	11	7
9	10	4	2	11	8
9	10	4	2	11	9
9	10	4	2	8	7
9	10	4	2	8	8
9	10	4	2	8	9
9	10	4	2	12	7
9	10	4	2	12	8
9	10	4	2	12	9
9	10	4	4	11	7
9	10	4	4	11	8
9	10	4	4	11	9
9	10	4	4	8	7
9	10	4	4	8	8
9	10	4	4	8	9
9	10	4	4	12	7
9	10	4	4	12	8
9	10	4	4	12	9
9	10	4	6	11	7
9	10	4	6	11	8
9	10	4	6	11	9
9	10	4	6	8	7
9	10	4	6	8	8
9	10	4	6	8	9
9	10	4	6	12	7
9	10	4	6	12	8
9	10	4	6	12	9
9	10	5	2	11	7
9	10	5	2	11	8
9	10	5	2	11	9
9	10	5	2	8	7
9	10	5	2	8	8
9	10	5	2	8	9
9	10	5	2	12	7
9	10	5	2	12	8
9	10	5	2	12	9
9	10	5	4	11	7
9	10	5	4	11	8
9	10	5	4	11	9
9	10	5	4	8	7
9	10	5	4	8	8
9	10	5	4	8	9
9	10	5	4	12	7
9	10	5	4	12	8
9	10	5	4	12	9
9	10	5	6	11	7
9	10	5	6	11	8
9	10	5	6	11	9
9	10	5	6	8	7
9	10	5	6	8	8
9	10	5	6	8	9
9	10	5	6	12	7
9	10	5	6	12	8
9	10	5	6	12	9
9	9	2	2	11	7
9	9	2	2	11	8
9	9	2	2	11	9
9	9	2	2	8	7
9	9	2	2	8	8
9	9	2	2	8	9
9	9	2	2	12	7
9	9	2	2	12	8
9	9	2	2	12	9
9	9	2	4	11	7
9	9	2	4	11	8
9	9	2	4	11	9
9	9	2	4	8	7
9	9	2	4	8	8
9	9	2	4	8	9
9	9	2	4	12	7
9	9	2	4	12	8
9	9	2	4	12	9
9	9	2	6	11	7
9	9	2	6	11	8
9	9	2	6	11	9
9	9	2	6	8	7
9	9	2	6	8	8
9	9	2	6	8	9
9	9	2	6	12	7
9	9	2	6	12	8
9	9	2	6	12	9
9	9	3	2	11	7
9	9	3	2	11	8
9	9	3	2	11	9
9	9	3	2	8	7
9	9	3	2	8	8
9	9	3	2	8	9
9	9	3	2	12	7
9	9	3	2	12	8
9	9	3	2	12	9
9	9	3	4	11	7
9	9	3	4	11	8
9	9	3	4	11	9
9	9	3	4	8	7
9	9	3	4	8	8
9	9	3	4	8	9
9	9	3	4	12	7
9	9	3	4	12	8
9	9	3	4	12	9
9	9	3	6	11	7
9	9	3	6	11	8
9	9	3	6	11	9
9	9	3	6	8	7
9	9	3	6	8	8
9	9	3	6	8	9
9	9	3	6	12	7
9	9	3	6	12	8
9	9	3	6	12	9
9	9	4	2	11	7
9	9	4	2	11	8
9	9	4	2	11	9
9	9	4	2	8	7
9	9	4	2	8	8
9	9	4	2	8	9
9	9	4	2	12	7
9	9	4	2	12	8
9	9	4	2	12	9
9	9	4	4	11	7
9	9	4	4	11	8
9	9	4	4	11	9
9	9	4	4	8	7
9	9	4	4	8	8
9	9	4	4	8	9
9	9	4	4	12	7
9	9	4	4	12	8
9	9	4	4	12	9
9	9	4	6	11	7
9	9	4	6	11	8
9	9	4	6	11	9
9	9	4	6	8	7
9	9	4	6	8	8
9	9	4	6	8	9
9	9	4	6	12	7
9	9	4	6	12	8
9	9	4	6	12	9
9	9	5	2	11	7
9	9	5	2	11	8
9	9	5	2	11	9
9	9	5	2	8	7
9	9	5	2	8	8
9	9	5	2	8	9
9	9	5	2	12	7
9	9	5	2	12	8
9	9	5	2	12	9
9	9	5	4	11	7
9	9	5	4	11	8
9	9	5	4	11	9
9	9	5	4	8	7
9	9	5	4	8	8
9	9	5	4	8	9
9	9	5	4	12	7
9	9	5	4	12	8
9	9	5	4	12	9
9	9	5	6	11	7
9	9	5	6	11	8
9	9	5	6	11	9
9	9	5	6	8	7
9	9	5	6	8	8
9	9	5	6	8	9
9	9	5	6	12	7
9	9	5	6	12	8
9	9	5	6	12	9
9	8	2	2	11	7
9	8	2	2	11	8
9	8	2	2	11	9
9	8	2	2	8	7
9	8	2	2	8	8
9	8	2	2	8	9
9	8	2	2	12	7
9	8	2	2	12	8
9	8	2	2	12	9
9	8	2	4	11	7
9	8	2	4	11	8
9	8	2	4	11	9
9	8	2	4	8	7
9	8	2	4	8	8
9	8	2	4	8	9
9	8	2	4	12	7
9	8	2	4	12	8
9	8	2	4	12	9
9	8	2	6	11	7
9	8	2	6	11	8
9	8	2	6	11	9
9	8	2	6	8	7
9	8	2	6	8	8
9	8	2	6	8	9
9	8	2	6	12	7
9	8	2	6	12	8
9	8	2	6	12	9
9	8	3	2	11	7
9	8	3	2	11	8
9	8	3	2	11	9
9	8	3	2	8	7
9	8	3	2	8	8
9	8	3	2	8	9
9	8	3	2	12	7
9	8	3	2	12	8
9	8	3	2	12	9
9	8	3	4	11	7
9	8	3	4	11	8
9	8	3	4	11	9
9	8	3	4	8	7
9	8	3	4	8	8
9	8	3	4	8	9
9	8	3	4	12	7
9	8	3	4	12	8
9	8	3	4	12	9
9	8	3	6	11	7
9	8	3	6	11	8
9	8	3	6	11	9
9	8	3	6	8	7
9	8	3	6	8	8
9	8	3	6	8	9
9	8	3	6	12	7
9	8	3	6	12	8
9	8	3	6	12	9
9	8	4	2	11	7
9	8	4	2	11	8
9	8	4	2	11	9
9	8	4	2	8	7
9	8	4	2	8	8
9	8	4	2	8	9
9	8	4	2	12	7
9	8	4	2	12	8
9	8	4	2	12	9
9	8	4	4	11	7
9	8	4	4	11	8
9	8	4	4	11	9
9	8	4	4	8	7
9	8	4	4	8	8
9	8	4	4	8	9
9	8	4	4	12	7
9	8	4	4	12	8
9	8	4	4	12	9
9	8	4	6	11	7
9	8	4	6	11	8
9	8	4	6	11	9
9	8	4	6	8	7
9	8	4	6	8	8
9	8	4	6	8	9
9	8	4	6	12	7
9	8	4	6	12	8
9	8	4	6	12	9
9	8	5	2	11	7
9	8	5	2	11	8
9	8	5	2	11	9
9	8	5	2	8	7
9	8	5	2	8	8
9	8	5	2	8	9
9	8	5	2	12	7
9	8	5	2	12	8
9	8	5	2	12	9
9	8	5	4	11	7
9	8	5	4	11	8
9	8	5	4	11	9
9	8	5	4	8	7
9	8	5	4	8	8
9	8	5	4	8	9
9	8	5	4	12	7
9	8	5	4	12	8
9	8	5	4	12	9
9	8	5	6	11	7
9	8	5	6	11	8
9	8	5	6	11	9
9	8	5	6	8	7
9	8	5	6	8	8
9	8	5	6	8	9
9	8	5	6	12	7
9	8	5	6	12	8
9	8	5	6	12	9
9	7	2	2	11	7
9	7	2	2	11	8
9	7	2	2	11	9
9	7	2	2	8	7
9	7	2	2	8	8
9	7	2	2	8	9
9	7	2	2	12	7
9	7	2	2	12	8
9	7	2	2	12	9
9	7	2	4	11	7
9	7	2	4	11	8
9	7	2	4	11	9
9	7	2	4	8	7
9	7	2	4	8	8
9	7	2	4	8	9
9	7	2	4	12	7
9	7	2	4	12	8
9	7	2	4	12	9
9	7	2	6	11	7
9	7	2	6	11	8
9	7	2	6	11	9
9	7	2	6	8	7
9	7	2	6	8	8
9	7	2	6	8	9
9	7	2	6	12	7
9	7	2	6	12	8
9	7	2	6	12	9
9	7	3	2	11	7
9	7	3	2	11	8
9	7	3	2	11	9
9	7	3	2	8	7
9	7	3	2	8	8
9	7	3	2	8	9
9	7	3	2	12	7
9	7	3	2	12	8
9	7	3	2	12	9
9	7	3	4	11	7
9	7	3	4	11	8
9	7	3	4	11	9
9	7	3	4	8	7
9	7	3	4	8	8
9	7	3	4	8	9
9	7	3	4	12	7
9	7	3	4	12	8
9	7	3	4	12	9
9	7	3	6	11	7
9	7	3	6	11	8
9	7	3	6	11	9
9	7	3	6	8	7
9	7	3	6	8	8
9	7	3	6	8	9
9	7	3	6	12	7
9	7	3	6	12	8
9	7	3	6	12	9
9	7	4	2	11	7
9	7	4	2	11	8
9	7	4	2	11	9
9	7	4	2	8	7
9	7	4	2	8	8
9	7	4	2	8	9
9	7	4	2	12	7
9	7	4	2	12	8
9	7	4	2	12	9
9	7	4	4	11	7
9	7	4	4	11	8
9	7	4	4	11	9
9	7	4	4	8	7
9	7	4	4	8	8
9	7	4	4	8	9
9	7	4	4	12	7
9	7	4	4	12	8
9	7	4	4	12	9
9	7	4	6	11	7
9	7	4	6	11	8
9	7	4	6	11	9
9	7	4	6	8	7
9	7	4	6	8	8
9	7	4	6	8	9
9	7	4	6	12	7
9	7	4	6	12	8
9	7	4	6	12	9
9	7	5	2	11	7
9	7	5	2	11	8
9	7	5	2	11	9
9	7	5	2	8	7
9	7	5	2	8	8
9	7	5	2	8	9
9	7	5	2	12	7
9	7	5	2	12	8
9	7	5	2	12	9
9	7	5	4	11	7
9	7	5	4	11	8
9	7	5	4	11	9
9	7	5	4	8	7
9	7	5	4	8	8
9	7	5	4	8	9
9	7	5	4	12	7
9	7	5	4	12	8
9	7	5	4	12	9
9	7	5	6	11	7
9	7	5	6	11	8
9	7	5	6	11	9
9	7	5	6	8	7
9	7	5	6	8	8
9	7	5	6	8	9
9	7	5	6	12	7
9	7	5	6	12	8
9	7	5	6	12	9
8	10	2	2	11	7
8	10	2	2	11	8
8	10	2	2	11	9
8	10	2	2	8	7
8	10	2	2	8	8
8	10	2	2	8	9
8	10	2	2	12	7
8	10	2	2	12	8
8	10	2	2	12	9
8	10	2	4	11	7
8	10	2	4	11	8
8	10	2	4	11	9
8	10	2	4	8	7
8	10	2	4	8	8
8	10	2	4	8	9
8	10	2	4	12	7
8	10	2	4	12	8
8	10	2	4	12	9
8	10	2	6	11	7
8	10	2	6	11	8
8	10	2	6	11	9
8	10	2	6	8	7
8	10	2	6	8	8
8	10	2	6	8	9
8	10	2	6	12	7
8	10	2	6	12	8
8	10	2	6	12	9
8	10	3	2	11	7
8	10	3	2	11	8
8	10	3	2	11	9
8	10	3	2	8	7
8	10	3	2	8	8
8	10	3	2	8	9
8	10	3	2	12	7
8	10	3	2	12	8
8	10	3	2	12	9
8	10	3	4	11	7
8	10	3	4	11	8
8	10	3	4	11	9
8	10	3	4	8	7
8	10	3	4	8	8
8	10	3	4	8	9
8	10	3	4	12	7
8	10	3	4	12	8
8	10	3	4	12	9
8	10	3	6	11	7
8	10	3	6	11	8
8	10	3	6	11	9
8	10	3	6	8	7
8	10	3	6	8	8
8	10	3	6	8	9
8	10	3	6	12	7
8	10	3	6	12	8
8	10	3	6	12	9
8	10	4	2	11	7
8	10	4	2	11	8
8	10	4	2	11	9
8	10	4	2	8	7
8	10	4	2	8	8
8	10	4	2	8	9
8	10	4	2	12	7
8	10	4	2	12	8
8	10	4	2	12	9
8	10	4	4	11	7
8	10	4	4	11	8
8	10	4	4	11	9
8	10	4	4	8	7
8	10	4	4	8	8
8	10	4	4	8	9
8	10	4	4	12	7
8	10	4	4	12	8
8	10	4	4	12	9
8	10	4	6	11	7
8	10	4	6	11	8
8	10	4	6	11	9
8	10	4	6	8	7
8	10	4	6	8	8
8	10	4	6	8	9
8	10	4	6	12	7
8	10	4	6	12	8
8	10	4	6	12	9
8	10	5	2	11	7
8	10	5	2	11	8
8	10	5	2	11	9
8	10	5	2	8	7
8	10	5	2	8	8
8	10	5	2	8	9
8	10	5	2	12	7
8	10	5	2	12	8
8	10	5	2	12	9
8	10	5	4	11	7
8	10	5	4	11	8
8	10	5	4	11	9
8	10	5	4	8	7
8	10	5	4	8	8
8	10	5	4	8	9
8	10	5	4	12	7
8	10	5	4	12	8
8	10	5	4	12	9
8	10	5	6	11	7
8	10	5	6	11	8
8	10	5	6	11	9
8	10	5	6	8	7
8	10	5	6	8	8
8	10	5	6	8	9
8	10	5	6	12	7
8	10	5	6	12	8
8	10	5	6	12	9
8	9	2	2	11	7
8	9	2	2	11	8
8	9	2	2	11	9
8	9	2	2	8	7
8	9	2	2	8	8
8	9	2	2	8	9
8	9	2	2	12	7
8	9	2	2	12	8
8	9	2	2	12	9
8	9	2	4	11	7
8	9	2	4	11	8
8	9	2	4	11	9
8	9	2	4	8	7
8	9	2	4	8	8
8	9	2	4	8	9
8	9	2	4	12	7
8	9	2	4	12	8
8	9	2	4	12	9
8	9	2	6	11	7
8	9	2	6	11	8
8	9	2	6	11	9
8	9	2	6	8	7
8	9	2	6	8	8
8	9	2	6	8	9
8	9	2	6	12	7
8	9	2	6	12	8
8	9	2	6	12	9
8	9	3	2	11	7
8	9	3	2	11	8
8	9	3	2	11	9
8	9	3	2	8	7
8	9	3	2	8	8
8	9	3	2	8	9
8	9	3	2	12	7
8	9	3	2	12	8
8	9	3	2	12	9
8	9	3	4	11	7
8	9	3	4	11	8
8	9	3	4	11	9
8	9	3	4	8	7
8	9	3	4	8	8
8	9	3	4	8	9
8	9	3	4	12	7
8	9	3	4	12	8
8	9	3	4	12	9
8	9	3	6	11	7
8	9	3	6	11	8
8	9	3	6	11	9
8	9	3	6	8	7
8	9	3	6	8	8
8	9	3	6	8	9
8	9	3	6	12	7
8	9	3	6	12	8
8	9	3	6	12	9
8	9	4	2	11	7
8	9	4	2	11	8
8	9	4	2	11	9
8	9	4	2	8	7
8	9	4	2	8	8
8	9	4	2	8	9
8	9	4	2	12	7
8	9	4	2	12	8
8	9	4	2	12	9
8	9	4	4	11	7
8	9	4	4	11	8
8	9	4	4	11	9
8	9	4	4	8	7
8	9	4	4	8	8
8	9	4	4	8	9
8	9	4	4	12	7
8	9	4	4	12	8
8	9	4	4	12	9
8	9	4	6	11	7
8	9	4	6	11	8
8	9	4	6	11	9
8	9	4	6	8	7
8	9	4	6	8	8
8	9	4	6	8	9
8	9	4	6	12	7
8	9	4	6	12	8
8	9	4	6	12	9
8	9	5	2	11	7
8	9	5	2	11	8
8	9	5	2	11	9
8	9	5	2	8	7
8	9	5	2	8	8
8	9	5	2	8	9
8	9	5	2	12	7
8	9	5	2	12	8
8	9	5	2	12	9
8	9	5	4	11	7
8	9	5	4	11	8
8	9	5	4	11	9
8	9	5	4	8	7
8	9	5	4	8	8
8	9	5	4	8	9
8	9	5	4	12	7
8	9	5	4	12	8
8	9	5	4	12	9
8	9	5	6	11	7
8	9	5	6	11	8
8	9	5	6	11	9
8	9	5	6	8	7
8	9	5	6	8	8
8	9	5	6	8	9
8	9	5	6	12	7
8	9	5	6	12	8
8	9	5	6	12	9
8	8	2	2	11	7
8	8	2	2	11	8
8	8	2	2	11	9
8	8	2	2	8	7
8	8	2	2	8	8
8	8	2	2	8	9
8	8	2	2	12	7
8	8	2	2	12	8
8	8	2	2	12	9
8	8	2	4	11	7
8	8	2	4	11	8
8	8	2	4	11	9
8	8	2	4	8	7
8	8	2	4	8	8
8	8	2	4	8	9
8	8	2	4	12	7
8	8	2	4	12	8
8	8	2	4	12	9
8	8	2	6	11	7
8	8	2	6	11	8
8	8	2	6	11	9
8	8	2	6	8	7
8	8	2	6	8	8
8	8	2	6	8	9
8	8	2	6	12	7
8	8	2	6	12	8
8	8	2	6	12	9
8	8	3	2	11	7
8	8	3	2	11	8
8	8	3	2	11	9
8	8	3	2	8	7
8	8	3	2	8	8
8	8	3	2	8	9
8	8	3	2	12	7
8	8	3	2	12	8
8	8	3	2	12	9
8	8	3	4	11	7
8	8	3	4	11	8
8	8	3	4	11	9
8	8	3	4	8	7
8	8	3	4	8	8
8	8	3	4	8	9
8	8	3	4	12	7
8	8	3	4	12	8
8	8	3	4	12	9
8	8	3	6	11	7
8	8	3	6	11	8
8	8	3	6	11	9
8	8	3	6	8	7
8	8	3	6	8	8
8	8	3	6	8	9
8	8	3	6	12	7
8	8	3	6	12	8
8	8	3	6	12	9
8	8	4	2	11	7
8	8	4	2	11	8
8	8	4	2	11	9
8	8	4	2	8	7
8	8	4	2	8	8
8	8	4	2	8	9
8	8	4	2	12	7
8	8	4	2	12	8
8	8	4	2	12	9
8	8	4	4	11	7
8	8	4	4	11	8
8	8	4	4	11	9
8	8	4	4	8	7
8	8	4	4	8	8
8	8	4	4	8	9
8	8	4	4	12	7
8	8	4	4	12	8
8	8	4	4	12	9
8	8	4	6	11	7
8	8	4	6	11	8
8	8	4	6	11	9
8	8	4	6	8	7
8	8	4	6	8	8
8	8	4	6	8	9
8	8	4	6	12	7
8	8	4	6	12	8
8	8	4	6	12	9
8	8	5	2	11	7
8	8	5	2	11	8
8	8	5	2	11	9
8	8	5	2	8	7
8	8	5	2	8	8
